gen,gen,min,avg,max,std
0,0,9.666666666666666,82.88,500.0,126.55787889780356
1,1,10.0,102.16,500.0,122.76710091334186
2,2,37.333333333333336,223.12,500.0,186.35247081210858
3,3,65.0,257.4133333333333,500.0,165.34610918380335
4,4,69.33333333333333,274.5466666666667,500.0,181.22226696640908
5,5,70.0,323.8,500.0,188.86199547111994
6,6,74.0,338.97333333333336,500.0,171.0074961319922
7,7,74.0,359.29333333333335,500.0,174.0071600059415
8,8,74.0,391.36,500.0,159.47586149634057
9,9,74.0,378.0,500.0,163.74809922560934
10,10,166.0,397.41333333333336,500.0,144.7790432962512
11,11,166.0,402.42666666666673,500.0,146.71367489092486
12,12,166.0,425.7066666666667,500.0,129.98968574467744
13,13,166.0,481.1466666666667,500.0,69.72237517468835
14,14,362.6666666666667,489.0133333333334,500.0,37.257599373968134
15,15,362.6666666666667,489.0133333333334,500.0,37.257599373968134
16,16,362.6666666666667,483.52,500.0,44.62805096946687
17,17,362.6666666666667,489.0133333333334,500.0,37.257599373968134
18,18,362.6666666666667,489.0133333333334,500.0,37.257599373968134
19,19,362.6666666666667,494.5066666666667,500.0,26.91172730737785
