gen,gen,min,avg,max,std
0,0,-594.0118675627173,-350.3946105318244,-69.41525661359246,148.59892168060574
1,1,-594.0118675627173,-302.7604391149222,-69.41525661359246,149.68332106652764
2,2,-523.5484105674165,-260.9268934622701,-69.41525661359246,138.03955706960633
3,3,-500.34604374800386,-219.04049109008028,-48.35262791680314,119.38386796349361
4,4,-500.34604374800386,-204.9763840993466,-48.35262791680314,112.99561463811715
5,5,-413.7030949016759,-164.08398430046378,-48.35262791680314,93.04523548824069
6,6,-400.40512238519494,-152.4996404945139,-48.35262791680314,81.61743306655676
7,7,-307.55059694568223,-128.43360060319432,22.453755068881037,66.85212006682643
8,8,-307.55059694568223,-124.72498381072258,22.453755068881037,63.6401677573022
9,9,-288.7100863024785,-113.07742046252035,22.453755068881037,53.09848915615645
10,10,-288.7100863024785,-108.30419357485084,22.453755068881037,52.31551127320453
11,11,-220.64080009251984,-99.14927988860678,22.453755068881037,40.73454470020028
12,12,-206.3974750765549,-96.02381455077091,22.453755068881037,35.84157327754429
13,13,-206.3974750765549,-88.72124033622245,68.41939698479138,45.34817833084243
14,14,-146.3073473174061,-86.71461708203158,68.41939698479138,41.806992340085294
