gen,gen,min,avg,max,std
0,0,-576.2814014785525,-283.80821231691937,-85.06211020011766,168.71791502240117
1,1,-571.4049001217944,-242.59637019038223,-85.06211020011766,143.3696457970012
2,2,-571.4049001217944,-206.69168092469098,-85.06211020011766,125.46451996024823
3,3,-435.5671149690174,-176.01180964065662,-83.01063063688792,75.72967342473098
4,4,-415.6115794369478,-170.26169233069686,-69.93977474263698,74.96722484473878
5,5,-415.6115794369478,-165.43433552658377,-23.151175667158324,85.76032472853899
6,6,-415.6115794369478,-173.41216161209044,-69.93977474263698,82.24937771353059
7,7,-415.6115794369478,-177.2718592645406,-85.06211020011766,88.8673947283507
8,8,-415.6115794369478,-202.4432094944205,-85.06211020011766,99.47019412764529
9,9,-415.6115794369478,-185.79782780986503,-85.06211020011766,69.00663176728604
10,10,-246.03401336727788,-166.84975643461902,-24.443085160317523,46.937900217803715
11,11,-246.03401336727788,-167.9225708700795,-85.06211020011766,46.50619600519675
12,12,-217.50808929041253,-149.61730561721347,-69.58828865830723,45.551625622530366
13,13,-244.9730645184056,-146.2782873160424,-69.58828865830723,45.9320204080108
14,14,-213.24579937105054,-130.04246909085015,-55.076910715158704,43.125512676534065
15,15,-213.24579937105054,-136.9022403428674,-52.76773549586409,45.91225834073693
16,16,-213.24579937105054,-145.36229713435742,-85.06211020011766,41.99744327866436
17,17,-405.92281494371576,-166.16739483426437,-85.06211020011766,81.85945455520262
18,18,-405.92281494371576,-158.42973757349515,-85.06211020011766,80.17992882090647
19,19,-405.92281494371576,-186.2199176283487,-85.06211020011766,99.42390096534967
20,20,-415.6115794369478,-173.5592690557932,-85.06211020011766,83.76846090229036
21,21,-415.6115794369478,-167.66058641721125,-85.06211020011766,84.7986728895239
22,22,-415.6115794369478,-142.96048145584237,-85.06211020011766,66.48686862202032
23,23,-157.20084799876176,-125.02189823952813,-95.9706944494442,17.561680590531143
24,24,-155.53382457484403,-127.19823953197559,-95.9706944494442,17.69346049213406
25,25,-171.58023780502276,-125.4098645201971,-85.06211020011766,21.88744924781883
26,26,-171.58023780502276,-122.99364894621765,-85.06211020011766,23.091803178741305
27,27,-146.6682129961784,-115.91120554826446,-77.79488188481902,20.557442253936987
