gen,gen,min,avg,max,std
0,0,-651.8941279460187,-417.91553559958174,-59.41604352711656,185.98630600904366
1,1,-626.4374645476006,-322.85688052220576,-59.41604352711656,183.70855929210703
2,2,-626.4374645476006,-290.9656684153604,-73.30824636549718,165.5247943088746
3,3,-563.608239859621,-241.66698293486508,21.862771923646317,139.47597243052022
4,4,-535.663806999531,-209.39221946996872,21.862771923646317,139.84110909401858
5,5,-535.663806999531,-178.5092567344705,21.862771923646317,149.65360276343742
6,6,-470.5408792352496,-147.14179954985576,21.862771923646317,132.46252233284827
7,7,-470.5408792352496,-118.14628651286694,21.862771923646317,116.72598515253353
8,8,-470.5408792352496,-81.41924585070014,58.05015014763631,88.73912473865754
9,9,-136.68758158445948,-73.30478803537339,23.12786632469242,62.20499595118311
10,10,-136.68758158445948,-83.10897240123847,23.12786632469242,57.255679952259094
11,11,-136.68758158445948,-66.55941019303346,52.00279912452089,60.499762267632335
12,12,-136.54891018489096,-44.529119629324335,23.12786632469242,59.629177792195016
13,13,-136.54891018489096,-34.72636957454269,58.09651618405163,65.68999733197187
14,14,-111.94066960544501,-37.815388474273036,23.12786632469242,63.38906931983561
15,15,-111.94066960544501,-32.07527627310884,23.12786632469242,62.083247006182035
16,16,-108.81366354914685,-26.920898156345977,23.12786632469242,61.10289140870281
17,17,-108.81366354914685,-11.733759196137992,60.79460697161102,60.4162925885654
18,18,-108.81366354914685,-15.41606226364706,60.79460697161102,58.96521916577069
19,19,-108.81366354914685,-7.91571564311981,60.79460697161102,53.21357770627569
20,20,-108.81366354914685,2.3952234102788297,60.79460697161102,57.659248846592945
21,21,-108.81366354914685,16.359826595865577,89.48418616022263,53.76490472978689
22,22,-108.81366354914685,16.830609999830315,89.48418616022263,50.06138588231881
23,23,-86.26913577858268,36.63533765742896,62.416202957097916,27.056450279713932
24,24,-86.26913577858268,41.48134953583905,89.39382754739832,29.61556575291541
25,25,-86.26913577858268,45.812496559594344,89.39382754739832,30.52577615046517
26,26,-86.26913577858268,42.27853471680487,89.39382754739832,45.683844106518485
27,27,-86.26913577858268,49.85351741695381,89.39382754739832,44.446062763711126
28,28,-86.26913577858268,35.75920663201424,89.39382754739832,56.52996344917437
29,29,-86.26913577858268,29.065538104162137,89.39382754739832,58.55396144841525
30,30,-86.26913577858268,48.452579404122474,89.39382754739832,46.995838368749475
31,31,-86.26913577858268,41.33444657272842,89.39382754739832,49.88425435454066
32,32,-86.26913577858268,32.99715059495496,89.39382754739832,60.90470635826808
33,33,-86.26913577858268,38.19533121825516,89.39382754739832,58.70376561653369
34,34,-86.26913577858268,35.720003946107354,89.39382754739832,62.35103966387656
