gen,gen,min,avg,max,std
0,0,-682.8900225961092,-351.7461713936162,-64.34006310692904,185.3361473597901
1,1,-682.8900225961092,-280.01528831226096,-71.38631891207633,149.5765787422449
2,2,-522.0524311913778,-226.68703595184616,-71.38631891207633,102.20131397090077
3,3,-522.0524311913778,-209.96956761000052,-69.8745505263248,108.36028887177939
4,4,-369.04789572218397,-196.6834746795608,-69.8745505263248,80.30595216485303
5,5,-369.04789572218397,-178.45276217402753,-69.8745505263248,72.51846024748492
6,6,-369.04789572218397,-163.99876726220882,-69.8745505263248,66.21380599760396
7,7,-269.6749296984191,-132.99996338172159,-47.42733505495019,53.57349152265657
8,8,-269.6749296984191,-128.48069412659257,-47.42733505495019,67.37947478172352
9,9,-269.6749296984191,-139.55253248062323,-47.42733505495019,77.05196446964588
